Long code,FoodEx2 code,FoodEx2 name,SUA code,SUA name,Category,Country name,Country code,"Carbon footprint, primary production","Carbon dioxide, primary production","Methane, fossil, primary production","Methane, biogenic, primary production","Nitrous oxide, primary production",Land,N input,P input,Water,Pesticides,Biodiversity,Ammonia,Animal welfare,Antibiotics,Mineral fertiliser production (CO2e),Capital goods (CO2e),Soil emissions (CO2e),Energy primary production (CO2e),Land use change (CO2e),Enteric fermentation (CO2e),Manure management (CO2e),Mineral fertiliser production (CO2),Capital goods (CO2),Energy primary production (CO2),Land use change (CO2),"Mineral fertiliser production (CH4, fossil)","Capital goods (CH4, fossil)","Energy primary production (CH4, fossil)","Soil emissions (CH4, biogenic)","Enteric fermentation (CH4, biogenic)","Manure management (CH4, biogenic)",Mineral fertiliser production (N2O),Capital goods (N2O),Soil emissions (N2O),Energy primary production (N2O),Manure management (N2O)
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Nicaragua,NI,0.221217563,0.175793591,3.57E-04,0,1.27E-04,1.516497982,2.94E-03,1.19E-03,0.133638944,0.162962963,1.58E-12,1.79E-04,,,2.08E-02,3.01E-02,0.025715083,0.122654281,2.19E-02,,,1.24E-02,2.70E-02,0.114488079,2.19E-02,2.67E-05,9.50E-05,0.000235324,,,,2.79E-05,1.10E-06,9.42E-05,4.23E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Egypt,EG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,0.594693667,2.94E-03,1.19E-03,9.00E-05,0.162962963,3.14E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.15622529,1.30E-02,,,1.24E-02,2.70E-02,0.141413466,1.30E-02,2.67E-05,9.50E-05,0.000457248,,,,2.79E-05,1.10E-06,0.000107278,4.34E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Spain,ES,0.107598512,8.15E-02,1.92E-04,0,7.48E-05,0.617299193,2.94E-03,1.19E-03,0.080293499,0.162962963,4.22E-13,1.79E-04,,,1.89E-02,3.01E-02,0.012857542,0.045742799,0,,,1.14E-02,2.70E-02,0.043089343,,2.17E-05,9.50E-05,7.51E-05,,,,2.51E-05,1.10E-06,4.71E-05,1.52E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Morocco,MA,0.35311283,0.309887814,6.91E-04,0,8.29E-05,1.544740314,2.94E-03,1.19E-03,0.041489385,0.162962963,2.01E-13,1.79E-04,,,2.08E-02,3.01E-02,0.012857542,0.288529024,7.75E-04,,,1.24E-02,2.70E-02,0.269704236,7.75E-04,2.67E-05,9.50E-05,0.000569559,,,,2.79E-05,1.10E-06,4.71E-05,6.78E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,France,FR,0.140690732,0.102398766,1.63E-04,0,1.23E-04,1.58823436,2.94E-03,1.19E-03,0,0.162962963,1.91E-13,1.79E-04,,,1.89E-02,3.01E-02,0.025715083,0.065977477,0,,,1.14E-02,2.70E-02,0.064035246,,2.17E-05,9.50E-05,4.60E-05,,,,2.51E-05,1.10E-06,9.42E-05,2.09E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Thailand,TH,0.210762142,0.165211484,2.64E-04,0,1.38E-04,0.60954573,2.94E-03,1.19E-03,0.010457969,0.162962963,1.95E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.07146775,5.91E-02,,,1.24E-02,2.70E-02,0.06674665,5.91E-02,2.67E-05,9.50E-05,0.000142586,,,,2.79E-05,1.10E-06,0.000107278,1.73E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,China,CN,0.296499793,0.228911395,1.10E-03,0,1.28E-04,0.67387806,2.94E-03,1.19E-03,0.006127809,0.162962963,1.44E-13,1.79E-04,,,2.08E-02,3.01E-02,0.025715083,0.21983372,0,,,1.24E-02,2.70E-02,0.189503093,,2.67E-05,9.50E-05,0.000973436,,,,2.79E-05,1.10E-06,9.42E-05,4.84E-06,
A.03.02.005,A00QQ,Jerusalem artichokes,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Togo,TG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,0.594693667,2.94E-03,1.19E-03,9.00E-05,0.162962963,3.14E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.15622529,1.30E-02,,,1.24E-02,2.70E-02,0.141413466,1.30E-02,2.67E-05,9.50E-05,0.000457248,,,,2.79E-05,1.10E-06,0.000107278,4.34E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Peru,PE,0.221217563,0.175793591,3.57E-04,0,1.27E-04,1.516497982,2.94E-03,1.19E-03,0.133638944,0.162962963,1.58E-12,1.79E-04,,,2.08E-02,3.01E-02,0.025715083,0.122654281,2.19E-02,,,1.24E-02,2.70E-02,0.114488079,2.19E-02,2.67E-05,9.50E-05,0.000235324,,,,2.79E-05,1.10E-06,9.42E-05,4.23E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Cote d'Ivoire,CI,0.249489029,0.193847646,5.79E-04,0,1.41E-04,0.594693667,2.94E-03,1.19E-03,9.00E-05,0.162962963,3.14E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.15622529,1.30E-02,,,1.24E-02,2.70E-02,0.141413466,1.30E-02,2.67E-05,9.50E-05,0.000457248,,,,2.79E-05,1.10E-06,0.000107278,4.34E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Nicaragua,NI,0.221217563,0.175793591,3.57E-04,0,1.27E-04,1.516497982,2.94E-03,1.19E-03,0.133638944,0.162962963,1.58E-12,1.79E-04,,,2.08E-02,3.01E-02,0.025715083,0.122654281,2.19E-02,,,1.24E-02,2.70E-02,0.114488079,2.19E-02,2.67E-05,9.50E-05,0.000235324,,,,2.79E-05,1.10E-06,9.42E-05,4.23E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Egypt,EG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,0.594693667,2.94E-03,1.19E-03,9.00E-05,0.162962963,3.14E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.15622529,1.30E-02,,,1.24E-02,2.70E-02,0.141413466,1.30E-02,2.67E-05,9.50E-05,0.000457248,,,,2.79E-05,1.10E-06,0.000107278,4.34E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Spain,ES,0.107598512,8.15E-02,1.92E-04,0,7.48E-05,0.617299193,2.94E-03,1.19E-03,0.080293499,0.162962963,4.22E-13,1.79E-04,,,1.89E-02,3.01E-02,0.012857542,0.045742799,0,,,1.14E-02,2.70E-02,0.043089343,,2.17E-05,9.50E-05,7.51E-05,,,,2.51E-05,1.10E-06,4.71E-05,1.52E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Morocco,MA,0.35311283,0.309887814,6.91E-04,0,8.29E-05,1.544740314,2.94E-03,1.19E-03,0.041489385,0.162962963,2.01E-13,1.79E-04,,,2.08E-02,3.01E-02,0.012857542,0.288529024,7.75E-04,,,1.24E-02,2.70E-02,0.269704236,7.75E-04,2.67E-05,9.50E-05,0.000569559,,,,2.79E-05,1.10E-06,4.71E-05,6.78E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,France,FR,0.140690732,0.102398766,1.63E-04,0,1.23E-04,1.58823436,2.94E-03,1.19E-03,0,0.162962963,1.91E-13,1.79E-04,,,1.89E-02,3.01E-02,0.025715083,0.065977477,0,,,1.14E-02,2.70E-02,0.064035246,,2.17E-05,9.50E-05,4.60E-05,,,,2.51E-05,1.10E-06,9.42E-05,2.09E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Thailand,TH,0.210762142,0.165211484,2.64E-04,0,1.38E-04,0.60954573,2.94E-03,1.19E-03,0.010457969,0.162962963,1.95E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.07146775,5.91E-02,,,1.24E-02,2.70E-02,0.06674665,5.91E-02,2.67E-05,9.50E-05,0.000142586,,,,2.79E-05,1.10E-06,0.000107278,1.73E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,China,CN,0.296499793,0.228911395,1.10E-03,0,1.28E-04,0.67387806,2.94E-03,1.19E-03,0.006127809,0.162962963,1.44E-13,1.79E-04,,,2.08E-02,3.01E-02,0.025715083,0.21983372,0,,,1.24E-02,2.70E-02,0.189503093,,2.67E-05,9.50E-05,0.000973436,,,,2.79E-05,1.10E-06,9.42E-05,4.84E-06,
A.04.02.020,A010D,Yams,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Roots,Togo,TG,0.249489029,0.193847646,5.79E-04,0,1.41E-04,0.594693667,2.94E-03,1.19E-03,9.00E-05,0.162962963,3.14E-13,1.79E-04,,,2.08E-02,3.01E-02,0.029286872,0.15622529,1.30E-02,,,1.24E-02,2.70E-02,0.141413466,1.30E-02,2.67E-05,9.50E-05,0.000457248,,,,2.79E-05,1.10E-06,0.000107278,4.34E-06,
A.02.12.001,A03GK,"Coffee beans, green",1610,"Coffee, green",Stimulants,Peru,PE,14.5305231,13.51997388,1.44E-03,0,3.54E-03,12.18590822,0.125890736,2.49E-02,0,3.926775458,1.27E-11,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.465278662,12.50511975,,,0.53193817,2.70E-02,0.455915966,12.50511975,1.14E-03,9.50E-05,0.000201955,,,,1.20E-03,1.10E-06,0.002335029,1.23E-05,
A.02.12.001,A03GK,"Coffee beans, green",1610,"Coffee, green",Stimulants,India,IN,2.13586589,1.199629355,1.37E-03,0,3.28E-03,13.41057826,0.115846571,1.63E-02,0,4.875639238,8.64E-13,7.04E-03,,,0.821320065,3.01E-02,0.590979132,0.512038643,0.18139675,,,0.489497598,2.70E-02,0.501735007,0.18139675,1.05E-03,9.50E-05,0.000222252,,,,1.10E-03,1.10E-06,0.002164759,1.35E-05,
A.02.12.001,A03GK,"Coffee beans, green",1610,"Coffee, green",Stimulants,Colombia,CO,14.5305231,13.51997388,1.44E-03,0,3.54E-03,12.18590822,0.125890736,2.49E-02,0,3.926775458,1.27E-11,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.465278662,12.50511975,,,0.53193817,2.70E-02,0.455915966,12.50511975,1.14E-03,9.50E-05,0.000201955,,,,1.20E-03,1.10E-06,0.002335029,1.23E-05,
A.02.12.001,A03GK,"Coffee beans, green",1610,"Coffee, green",Stimulants,Brazil,BR,2.000411057,0.993264233,1.38E-03,0,3.54E-03,5.797370313,0.125890736,2.49E-02,0.181452638,3.443637966,6.40E-12,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.23643959,0.203846773,,,0.53193817,2.70E-02,0.230479291,0.203846773,1.14E-03,9.50E-05,0.000141497,,,,1.20E-03,1.10E-06,0.002335029,6.39E-06,
A.02.12.001,A03GK,"Coffee beans, green",1610,"Coffee, green",Stimulants,Indonesia,ID,11.43161739,10.17628504,1.42E-03,0,4.44E-03,16.61295146,0.115846571,1.63E-02,0,6.04711433,1.87E-11,7.04E-03,,,0.821320065,3.01E-02,0.907614488,0.634310687,9.038240845,,,0.489497598,2.70E-02,0.621546599,9.038240845,1.05E-03,9.50E-05,0.000275324,,,,1.10E-03,1.10E-06,0.003324595,1.67E-05,
A.02.10.002,A03HV,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",1620,Tea leaves,Stimulants,Kenya,KE,0.574532177,0.519606234,3.41E-04,0,1.64E-04,10.47142349,3.99E-03,0,1.084220613,0.566156588,1.36E-12,2.43E-04,,,2.83E-02,3.01E-02,0.031117539,0.411735616,7.32E-02,,,1.69E-02,2.70E-02,0.40250033,7.32E-02,3.63E-05,9.50E-05,0.000209424,,,,3.80E-05,1.10E-06,0.000113984,1.10E-05,
A.02.10.002,A03HV,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",1620,Tea leaves,Stimulants,India,IN,0.793746402,0.71090631,2.82E-04,0,2.73E-04,4.688452342,3.99E-03,0,0.132015372,0.566156588,3.02E-13,2.43E-04,,,2.83E-02,3.01E-02,0.062235078,0.203350947,0.469708528,,,1.69E-02,2.70E-02,0.197319051,0.469708528,3.63E-05,9.50E-05,0.000150972,,,,3.80E-05,1.10E-06,0.000227967,5.62E-06,
A.02.10.002,A03HV,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",1620,Tea leaves,Stimulants,Sri Lanka,LK,0.793746402,0.71090631,2.82E-04,0,2.73E-04,4.688452342,3.99E-03,0,0.132015372,0.566156588,3.02E-13,2.43E-04,,,2.83E-02,3.01E-02,0.062235078,0.203350947,0.469708528,,,1.69E-02,2.70E-02,0.197319051,0.469708528,3.63E-05,9.50E-05,0.000150972,,,,3.80E-05,1.10E-06,0.000227967,5.62E-06,
A.02.10.002,A03HV,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",1620,Tea leaves,Stimulants,China,CN,0.239167375,0.159689353,1.92E-04,0,2.70E-04,3.00920214,3.99E-03,0,0.05481969,0.566156588,6.43E-13,2.43E-04,,,2.83E-02,3.01E-02,0.062235078,0.118480448,0,,,1.69E-02,2.70E-02,0.115810622,,3.63E-05,9.50E-05,6.07E-05,,,,3.80E-05,1.10E-06,0.000227967,3.16E-06,
A.02.10.002,A03HV,"Tea (dried leaves and stalks, fermented or otherwise of Camellia sinensis), decaffeinated",1620,Tea leaves,Stimulants,Indonesia,ID,0.239167375,0.159689353,1.92E-04,0,2.70E-04,3.00920214,3.99E-03,0,0.05481969,0.566156588,6.43E-13,2.43E-04,,,2.83E-02,3.01E-02,0.062235078,0.118480448,0,,,1.69E-02,2.70E-02,0.115810622,,3.63E-05,9.50E-05,6.07E-05,,,,3.80E-05,1.10E-06,0.000227967,3.16E-06,
A.02.10.011,A03JM,Maté (Ilex paraguariensis),1630,Maté leaves,Stimulants,Paraguay,PY,2.000411057,0.993264233,1.38E-03,0,3.54E-03,5.797370313,0.125890736,2.49E-02,0.181452638,3.443637966,6.40E-12,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.23643959,0.203846773,,,0.53193817,2.70E-02,0.230479291,0.203846773,1.14E-03,9.50E-05,0.000141497,,,,1.20E-03,1.10E-06,0.002335029,6.39E-06,
A.02.10.011,A03JM,Maté (Ilex paraguariensis),1630,Maté leaves,Stimulants,Argentina,AR,2.000411057,0.993264233,1.38E-03,0,3.54E-03,5.797370313,0.125890736,2.49E-02,0.181452638,3.443637966,6.40E-12,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.23643959,0.203846773,,,0.53193817,2.70E-02,0.230479291,0.203846773,1.14E-03,9.50E-05,0.000141497,,,,1.20E-03,1.10E-06,0.002335029,6.39E-06,
A.02.10.011,A03JM,Maté (Ilex paraguariensis),1630,Maté leaves,Stimulants,Brazil,BR,2.000411057,0.993264233,1.38E-03,0,3.54E-03,5.797370313,0.125890736,2.49E-02,0.181452638,3.443637966,6.40E-12,7.65E-03,,,0.892530411,3.01E-02,0.637462983,0.23643959,0.203846773,,,0.53193817,2.70E-02,0.230479291,0.203846773,1.14E-03,9.50E-05,0.000141497,,,,1.20E-03,1.10E-06,0.002335029,6.39E-06,
A.02.11.001,A03HF,Cocoa beans (fermented beans) (Theobroma cacao),1640,Cocoa beans,Stimulants,Nigeria,NG,9.44E-02,4.78E-02,9.50E-05,0,1.60E-04,18.41078135,0,0.112305766,0,14.47087414,6.42E-12,0,,,0,3.01E-02,0.043384598,0,2.08E-02,,,0,2.70E-02,0,2.08E-02,0,9.50E-05,0,,,,0,1.10E-06,0.000158918,0,
A.02.11.001,A03HF,Cocoa beans (fermented beans) (Theobroma cacao),1640,Cocoa beans,Stimulants,Ghana,GH,9.44E-02,4.78E-02,9.50E-05,0,1.60E-04,18.41078135,0,0.112305766,0,14.47087414,6.42E-12,0,,,0,3.01E-02,0.043384598,0,2.08E-02,,,0,2.70E-02,0,2.08E-02,0,9.50E-05,0,,,,0,1.10E-06,0.000158918,0,
A.02.11.001,A03HF,Cocoa beans (fermented beans) (Theobroma cacao),1640,Cocoa beans,Stimulants,Cameroon,CM,1.420789463,0.861734502,5.57E-04,0,1.99E-03,20.35167698,5.09E-02,1.02E-02,0,16.9732986,1.08E-11,3.09E-03,,,0.360719366,3.01E-02,0.410189014,0,0.619749784,,,0.214984718,2.70E-02,0,0.619749784,4.62E-04,9.50E-05,0,,,,4.83E-04,1.10E-06,0.001502524,0,
A.02.11.001,A03HF,Cocoa beans (fermented beans) (Theobroma cacao),1640,Cocoa beans,Stimulants,Cote d'Ivoire,CI,1.420789463,0.861734502,5.57E-04,0,1.99E-03,20.35167698,5.09E-02,1.02E-02,0,16.9732986,1.08E-11,3.09E-03,,,0.360719366,3.01E-02,0.410189014,0,0.619749784,,,0.214984718,2.70E-02,0,0.619749784,4.62E-04,9.50E-05,0,,,,4.83E-04,1.10E-06,0.001502524,0,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,India,IN,2.364707316,2.164499908,5.13E-04,0,6.77E-04,10.43993903,1.89E-02,3.33E-03,0.467001515,0,6.72E-13,1.15E-03,,,0.133916984,3.01E-02,0.132521265,0.68128511,1.386852656,,,7.98E-02,2.70E-02,0.670834223,1.386852656,1.71E-04,9.50E-05,0.000246291,,,,1.79E-04,1.10E-06,0.000485426,1.14E-05,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Ukraine,UA,0.888671683,0.690940843,5.76E-04,0,6.61E-04,11.48290196,1.89E-02,3.33E-03,0.101061944,0,5.26E-13,1.15E-03,,,0.121356014,3.01E-02,0.132521265,0.604663104,0,,,7.31E-02,2.70E-02,0.590848096,,1.40E-04,9.50E-05,0.000340862,,,,1.62E-04,1.10E-06,0.000485426,1.34E-05,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Syrian Arab Republic,SY,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Turkey,TR,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Bulgaria,BG,0.607077173,0.479992381,4.63E-04,0,4.15E-04,8.525876034,1.89E-02,3.33E-03,0.290714247,0,1.55E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.389329226,0,,,7.31E-02,2.70E-02,0.379899634,,1.40E-04,9.50E-05,0.00022812,,,,1.62E-04,1.10E-06,0.000242713,9.64E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Hungary,HU,0.50479737,0.380069902,4.07E-04,0,4.12E-04,6.215813028,1.89E-02,3.33E-03,0.227610619,0,7.81E-13,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.287049423,0,,,7.31E-02,2.70E-02,0.279977155,,1.40E-04,9.50E-05,0.00017227,,,,1.62E-04,1.10E-06,0.000242713,7.10E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Egypt,EG,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Greece,GR,0.575635815,0.450994554,3.92E-04,0,4.14E-04,8.161266629,1.89E-02,3.33E-03,2.61983484,0,3.84E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.357887868,0,,,7.31E-02,2.70E-02,0.350901807,,1.40E-04,9.50E-05,0.000156835,,,,1.62E-04,1.10E-06,0.000242713,8.47E-06,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Spain,ES,1.010463835,0.857854019,1.20E-03,0,4.28E-04,13.98014819,1.89E-02,3.33E-03,10.77155267,0,9.55E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.792715888,0,,,7.31E-02,2.70E-02,0.757761272,,1.40E-04,9.50E-05,0.000961894,,,,1.62E-04,1.10E-06,0.000242713,2.30E-05,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Lithuania,LT,0.888671683,0.690940843,5.76E-04,0,6.61E-04,11.48290196,1.89E-02,3.33E-03,0.101061944,0,5.26E-13,1.15E-03,,,0.121356014,3.01E-02,0.132521265,0.604663104,0,,,7.31E-02,2.70E-02,0.590848096,,1.40E-04,9.50E-05,0.000340862,,,,1.62E-04,1.10E-06,0.000485426,1.34E-05,
A.16.01.001,A00XB,Chervil,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Russia,RU,0.993969943,0.789677093,6.18E-04,0,6.81E-04,13.16898441,1.89E-02,3.33E-03,0.149531618,0,4.26E-13,1.15E-03,,,0.133916984,3.01E-02,0.132521265,0.697400393,0,,,7.98E-02,2.70E-02,0.682864064,,1.71E-04,9.50E-05,0.000351491,,,,1.79E-04,1.10E-06,0.000485426,1.49E-05,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,India,IN,2.364707316,2.164499908,5.13E-04,0,6.77E-04,10.43993903,1.89E-02,3.33E-03,0.467001515,0,6.72E-13,1.15E-03,,,0.133916984,3.01E-02,0.132521265,0.68128511,1.386852656,,,7.98E-02,2.70E-02,0.670834223,1.386852656,1.71E-04,9.50E-05,0.000246291,,,,1.79E-04,1.10E-06,0.000485426,1.14E-05,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Ukraine,UA,0.888671683,0.690940843,5.76E-04,0,6.61E-04,11.48290196,1.89E-02,3.33E-03,0.101061944,0,5.26E-13,1.15E-03,,,0.121356014,3.01E-02,0.132521265,0.604663104,0,,,7.31E-02,2.70E-02,0.590848096,,1.40E-04,9.50E-05,0.000340862,,,,1.62E-04,1.10E-06,0.000485426,1.34E-05,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Syrian Arab Republic,SY,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Turkey,TR,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Bulgaria,BG,0.607077173,0.479992381,4.63E-04,0,4.15E-04,8.525876034,1.89E-02,3.33E-03,0.290714247,0,1.55E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.389329226,0,,,7.31E-02,2.70E-02,0.379899634,,1.40E-04,9.50E-05,0.00022812,,,,1.62E-04,1.10E-06,0.000242713,9.64E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Hungary,HU,0.50479737,0.380069902,4.07E-04,0,4.12E-04,6.215813028,1.89E-02,3.33E-03,0.227610619,0,7.81E-13,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.287049423,0,,,7.31E-02,2.70E-02,0.279977155,,1.40E-04,9.50E-05,0.00017227,,,,1.62E-04,1.10E-06,0.000242713,7.10E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Egypt,EG,0.655653322,0.517060123,6.97E-04,0,4.32E-04,3.675821914,1.89E-02,3.33E-03,2.039605233,0,8.33E-13,1.15E-03,,,0.133916984,3.01E-02,0.066260633,0.392088618,3.33E-02,,,7.98E-02,2.70E-02,0.376991307,3.33E-02,1.71E-04,9.50E-05,0.000431039,,,,1.79E-04,1.10E-06,0.000242713,8.25E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Greece,GR,0.575635815,0.450994554,3.92E-04,0,4.14E-04,8.161266629,1.89E-02,3.33E-03,2.61983484,0,3.84E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.357887868,0,,,7.31E-02,2.70E-02,0.350901807,,1.40E-04,9.50E-05,0.000156835,,,,1.62E-04,1.10E-06,0.000242713,8.47E-06,
A.16.02.019,A018G,Fennel seed,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",Vegetables,Spain,ES,1.010463835,0.857854019,1.20E-03,0,4.28E-04,13.98014819,1.89E-02,3.33E-03,10.77155267,0,9.55E-12,1.15E-03,,,0.121356014,3.01E-02,0.066260633,0.792715888,0,,,7.31E-02,2.70E-02,0.757761272,,1.40E-04,9.50E-05,0.000961894,,,,1.62E-04,1.10E-06,0.000242713,2.30E-05,
